,RunId,iteration,Step,N,D,width,height,gini,wealth_standard_deviation
88,88,88,1000,100,0,10,10,0.6838,1.407052941362897
89,89,89,1000,100,0,10,10,0.613,1.1891767800211264
90,90,90,1000,100,0,10,10,0.6819999999999999,1.4142135623730951
91,91,91,1000,100,0,10,10,0.6938,1.470243572207055
92,92,92,1000,100,0,10,10,0.6222000000000001,1.2792042981336627
93,93,93,1000,100,0,10,10,0.6738,1.3632996217214537
94,94,94,1000,100,0,10,10,0.6398,1.2792042981336627
95,95,95,1000,100,0,10,10,0.6396,1.247219128924647
96,96,96,1000,100,0,10,10,0.6374,1.2870763988845637
97,97,97,1000,100,0,10,10,0.6434,1.3706888336846839
98,98,98,1000,100,0,10,10,0.6941999999999999,1.5954480704349312
99,99,99,1000,100,0,10,10,0.618,1.2792042981336627
100,100,100,1000,100,0,10,10,0.685,1.5439683882250905
101,101,101,1000,100,0,10,10,0.6604,1.3780384243517665
102,102,102,1000,100,0,10,10,0.5840000000000001,1.1720654306553768
103,103,103,1000,100,0,10,10,0.6454,1.4213381090374029
104,104,104,1000,100,0,10,10,0.6106,1.2143918126978108
105,105,105,1000,100,0,10,10,0.6368,1.3026778945578592
106,106,106,1000,100,0,10,10,0.6384000000000001,1.2712834523274563
107,107,107,1000,100,0,10,10,0.7238,1.6575508280214961
108,108,108,1000,100,0,10,10,0.6355999999999999,1.3257359305592338
109,109,109,1000,100,0,10,10,0.6818,1.470243572207055
110,110,110,1000,100,0,10,10,0.7004,1.5504968249049735
111,111,111,1000,100,0,10,10,0.595,1.2309149097933274
112,112,112,1000,100,0,10,10,0.7212000000000001,1.5308279927654653
113,113,113,1000,100,0,10,10,0.6076,1.1891767800211264
114,114,114,1000,100,0,10,10,0.5933999999999999,1.145919418253881
115,115,115,1000,100,0,10,10,0.7092,1.5827351342061329
116,116,116,1000,100,0,10,10,0.6736,1.470243572207055
117,117,117,1000,100,0,10,10,0.649,1.5634719199411433
118,118,118,1000,100,0,10,10,0.6778,1.4564381625088383
119,119,119,1000,100,0,10,10,0.6376,1.3706888336846839
120,120,120,1000,100,0,10,10,0.6656,1.4213381090374029
121,121,121,1000,100,0,10,10,0.6314,1.247219128924647
122,122,122,1000,100,0,10,10,0.6588,1.348399724926484
123,123,123,1000,100,0,10,10,0.622,1.2309149097933274
124,124,124,1000,100,0,10,10,0.5824,1.1370704872299224
125,125,125,1000,100,0,10,10,0.671,1.4907119849998598
126,126,126,1000,100,0,10,10,0.659,1.348399724926484
127,127,127,1000,100,0,10,10,0.629,1.2309149097933274
128,128,128,1000,100,0,10,10,0.6759999999999999,1.3780384243517665
129,129,129,1000,100,0,10,10,0.6884,1.4907119849998598
130,130,130,1000,100,0,10,10,0.6842,1.5109031348264133
131,131,131,1000,100,0,10,10,0.6456,1.318094737632215
132,132,132,1000,100,0,10,10,0.6358,1.318094737632215
133,133,133,1000,100,0,10,10,0.704,1.626795821996309
134,134,134,1000,100,0,10,10,0.6194,1.2060453783110545
135,135,135,1000,100,0,10,10,0.6022000000000001,1.2390938363794468
136,136,136,1000,100,0,10,10,0.6566000000000001,1.3926212476455828
137,137,137,1000,100,0,10,10,0.6266,1.247219128924647
138,138,138,1000,100,0,10,10,0.6754,1.407052941362897
139,139,139,1000,100,0,10,10,0.6604,1.348399724926484
140,140,140,1000,100,0,10,10,0.6486000000000001,1.3257359305592338
141,141,141,1000,100,0,10,10,0.637,1.3780384243517665
142,142,142,1000,100,0,10,10,0.6852,1.5042028661807099
143,143,143,1000,100,0,10,10,0.6988000000000001,1.5954480704349312
144,144,144,1000,100,0,10,10,0.6938,1.5308279927654653
145,145,145,1000,100,0,10,10,0.6674,1.3853490243227224
146,146,146,1000,100,0,10,10,0.6782,1.4354811251305468
147,147,147,1000,100,0,10,10,0.6799999999999999,1.4213381090374029
148,148,148,1000,100,0,10,10,0.6038,1.1634153830577252
149,149,149,1000,100,0,10,10,0.6682,1.3558701406786118
150,150,150,1000,100,0,10,10,0.6584,1.3333333333333333
151,151,151,1000,100,0,10,10,0.609,1.3853490243227224
152,152,152,1000,100,0,10,10,0.627,1.263312944586414
153,153,153,1000,100,0,10,10,0.685,1.4907119849998598
154,154,154,1000,100,0,10,10,0.6112,1.2309149097933274
155,155,155,1000,100,0,10,10,0.6706000000000001,1.4213381090374029
156,156,156,1000,100,0,10,10,0.5976,1.1891767800211264
157,157,157,1000,100,0,10,10,0.6318,1.2949006435891817
158,158,158,1000,100,0,10,10,0.6272,1.340887690293187
159,159,159,1000,100,0,10,10,0.6778,1.407052941362897
160,160,160,1000,100,0,10,10,0.5758000000000001,1.2226812728383039
161,161,161,1000,100,0,10,10,0.6699999999999999,1.407052941362897
162,162,162,1000,100,0,10,10,0.6824,1.4633571475938953
163,163,163,1000,100,0,10,10,0.666,1.470243572207055
164,164,164,1000,100,0,10,10,0.5736,1.1634153830577252
165,165,165,1000,100,0,10,10,0.6728000000000001,1.4142135623730951
166,166,166,1000,100,0,10,10,0.688,1.483920551114581
167,167,167,1000,100,0,10,10,0.5784,1.1101005505463153
168,168,168,1000,100,0,10,10,0.5602,1.119162746219357
169,169,169,1000,100,0,10,10,0.664,1.3780384243517665
170,170,170,1000,100,0,10,10,0.6295999999999999,1.2870763988845637
171,171,171,1000,100,0,10,10,0.7438,1.7580981459830651
172,172,172,1000,100,0,10,10,0.704,1.497472618255253
173,173,173,1000,100,0,10,10,0.694,1.497472618255253
174,174,174,1000,100,0,10,10,0.6754,1.5242153139344596
175,175,175,1000,100,0,10,10,0.6362,1.3257359305592338
176,176,176,1000,100,0,10,10,0.6338,1.2792042981336627
177,177,177,1000,100,0,10,10,0.6166,1.263312944586414
178,178,178,1000,100,0,10,10,0.6632,1.3998556924183148
179,179,179,1000,100,0,10,10,0.6746000000000001,1.483920551114581
180,180,180,1000,100,0,10,10,0.6676,1.428427121138506
181,181,181,1000,100,0,10,10,0.7232000000000001,1.5954480704349312
182,182,182,1000,100,0,10,10,0.6972,1.5175738212786563
183,183,183,1000,100,0,10,10,0.6534,1.310408988511494
184,184,184,1000,100,0,10,10,0.6656,1.4142135623730951
185,185,185,1000,100,0,10,10,0.6466000000000001,1.3333333333333333
186,186,186,1000,100,0,10,10,0.7048,1.7809315460503168
187,187,187,1000,100,0,10,10,0.6712,1.4213381090374029
188,188,188,1000,100,0,10,10,0.629,1.2552918289216957
189,189,189,1000,100,0,10,10,0.7170000000000001,1.5763402186230246
190,190,190,1000,100,0,10,10,0.587,1.1634153830577252
191,191,191,1000,100,0,10,10,0.6799999999999999,1.4770978917519928
192,192,192,1000,100,0,10,10,0.6508,1.3558701406786118
193,193,193,1000,100,0,10,10,0.6748000000000001,1.3998556924183148
194,194,194,1000,100,0,10,10,0.585,1.1634153830577252
195,195,195,1000,100,0,10,10,0.6496,1.318094737632215
196,196,196,1000,100,0,10,10,0.6606000000000001,1.340887690293187
197,197,197,1000,100,0,10,10,0.6766000000000001,1.626795821996309
198,198,198,1000,100,0,10,10,0.69,1.6017667013821226
199,199,199,1000,100,0,10,10,0.6832,1.483920551114581
